id,title,price,promo_price,url,city
3405560,Конструктор LEGO Friends Кьюб Андреа с кроликом 41666,889.0,619.0,https://www.detmir.ru/product/index/id/3405560/,Moscow
3597048,Конструктор LEGO Speed Champions McLaren Elva 76902,2149.0,,https://www.detmir.ru/product/index/id/3597048/,Moscow
3226632,Конструктор LEGO Technic Гоночный автомобиль Top Gear 42109,14989.0,,https://www.detmir.ru/product/index/id/3226632/,Moscow
3405632,Конструктор LEGO Harry Potter Учёба в Хогвартсе Урок трансфигурации 76382,3349.0,,https://www.detmir.ru/product/index/id/3405632/,Moscow
3596715,Конструктор LEGO Mickey and Friends Пожарная часть и машина Микки и его друзей 10776,5389.0,3769.0,https://www.detmir.ru/product/index/id/3596715/,Moscow
3405580,Конструктор LEGO City Town Дорожные пластины 60304,1789.0,1599.0,https://www.detmir.ru/product/index/id/3405580/,Moscow
3599719,Конструктор LEGO VIDIYO Metal Dragon BeatBox (Битбокс Дракона-Металлиста) 43109,1789.0,1349.0,https://www.detmir.ru/product/index/id/3599719/,Moscow
3405592,Конструктор LEGO City Great Vehicles Трактор 60287,1789.0,1499.0,https://www.detmir.ru/product/index/id/3405592/,Moscow
3498474,Конструктор LEGO Vidiyo Бэндмейты 43101,469.0,409.0,https://www.detmir.ru/product/index/id/3498474/,Moscow
3405654,Конструктор LEGO Technic Bugatti Chiron 42083,41869.0,,https://www.detmir.ru/product/index/id/3405654/,Moscow
3596747,Конструктор LEGO DUPLO Town Мусоровоз и контейнеры для раздельного сбора мусора 10945,1789.0,,https://www.detmir.ru/product/index/id/3596747/,Moscow
3018899,Конструктор LEGO Синяя базовая пластина Classic (10714),709.0,491.0,https://www.detmir.ru/product/index/id/3018899/,Moscow
3181586,Конструктор LEGO Star Wars Спасение Люка на планете Хот 75203,3589.0,,https://www.detmir.ru/product/index/id/3181586/,Moscow
3226561,Конструктор LEGO DUPLO Princess Чаепитие у Эльзы и Олафа 10920,2029.0,,https://www.detmir.ru/product/index/id/3226561/,Moscow
3405620,Конструктор LEGO Ninjago Мотоцикл Ллойда для джунглей 71745,2029.0,,https://www.detmir.ru/product/index/id/3405620/,Moscow
